,Ensemble ID,Cluster 1,Cluster 2
474,"""ENSG00000171603""",0,3
475,"""ENSG00000250510""",0,3
476,"""ENSG00000157851""",0,3
477,"""ENSG00000130758""",0,3
478,"""ENSG00000167972""",0,3
479,"""ENSG00000020129""",0,3
480,"""ENSG00000173456""",0,3
481,"""ENSG00000159842""",0,3
482,"""ENSG00000099910""",0,3
483,"""ENSG00000105393""",0,3
484,"""ENSG00000099795""",0,3
485,"""ENSG00000131697""",0,3
486,"""ENSG00000174886""",0,3
487,"""ENSG00000132507""",0,3
488,"""ENSG00000185504""",0,3
489,"""ENSG00000105409""",0,3
490,"""ENSG00000198356""",0,3
491,"""ENSG00000099956""",0,3
492,"""ENSG00000121900""",0,3
493,"""ENSG00000110921""",0,3
494,"""ENSG00000260914""",0,3
495,"""ENSG00000054148""",0,3
496,"""ENSG00000130643""",0,3
497,"""ENSG00000185813""",0,3
498,"""ENSG00000160271""",0,3
499,"""ENSG00000125967""",0,3
500,"""ENSG00000132017""",0,3
501,"""ENSG00000106089""",0,3
502,"""ENSG00000007520""",0,3
503,"""ENSG00000117308""",0,3
504,"""ENSG00000126705""",0,3
505,"""ENSG00000185133""",0,3
506,"""ENSG00000173581""",0,3
507,"""ENSG00000130255""",0,3
508,"""ENSG00000179115""",0,3
509,"""ENSG00000173327""",0,3
510,"""ENSG00000204316""",0,3
511,"""ENSG00000196235""",0,3
512,"""ENSG00000116035""",0,3
513,"""ENSG00000198198""",0,3
514,"""ENSG00000166311""",0,3
515,"""ENSG00000180155""",0,3
516,"""ENSG00000101400""",0,3
517,"""ENSG00000167716""",0,3
518,"""ENSG00000041988""",0,3
519,"""ENSG00000014164""",0,3
520,"""ENSG00000148308""",0,3
521,"""ENSG00000130590""",0,3
522,"""ENSG00000090674""",0,3
523,"""ENSG00000102103""",0,3
524,"""ENSG00000106266""",0,3
525,"""ENSG00000144589""",0,3
526,"""ENSG00000142546""",0,3
527,"""ENSG00000173599""",0,3
528,"""ENSG00000075399""",0,3
529,"""ENSG00000133069""",0,3
530,"""ENSG00000174917""",0,3
531,"""ENSG00000158856""",0,3
532,"""ENSG00000104529""",0,3
533,"""ENSG00000143793""",0,3
534,"""ENSG00000108819""",0,3
535,"""ENSG00000156860""",0,3
536,"""ENSG00000148297""",0,3
537,"""ENSG00000065029""",0,3
538,"""ENSG00000185049""",0,3
539,"""ENSG00000174943""",0,3
540,"""ENSG00000110651""",0,3
541,"""ENSG00000184897""",0,3
542,"""ENSG00000163795""",0,3
543,"""ENSG00000175634""",0,3
544,"""ENSG00000137076""",0,3
545,"""ENSG00000104979""",0,3
546,"""ENSG00000101986""",0,3
547,"""ENSG00000125970""",0,3
548,"""ENSG00000132589""",0,3
